movie_id,title,original_language,release_date,runtime
arachnophobia+1990,Arachnophobia,en,1990-08-09,103
class+action+1991,Class Action,en,1991-03-15,105
silent+night_+deadly+night+5+the+toy+maker+1991,"Silent Night, Deadly Night 5: The Toy Maker",en,1991-11-06,90
below+2002,Below,en,2002-10-11,105
jay-z+made+in+america+2013,Jay-Z: Made in America,en,2013-10-11,0
whistle+down+the+wind+1961,Whistle Down the Wind,en,1961-07-25,99
why+we+fight+the+nazis+strike+1943,Why We Fight: The Nazis Strike,he,1943-01-01,42
lockout+2012,Lockout,en,2012-04-12,95
cargo+2011,Cargo,en,2011-10-17,0
bundle+of+joy+1956,Bundle of Joy,en,1956-12-12,98
metalstorm+the+destruction+of+jared-syn+1983,Metalstorm: The Destruction of Jared-Syn,en,1983-08-19,84
real+women+have+curves+2002,Real Women Have Curves,en,2002-01-01,86
latitudes+2014,Latitudes,pt,2014-02-28,82
windtalkers+2002,Windtalkers,en,2002-06-14,134
topaze+1933,Topaze,en,1933-02-24,78
somethings+gonna+live+2012,Something's Gonna Live,en,2012-06-12,80
mega+python+vs.+gatoroid+2011,Mega Python vs. Gatoroid,en,2011-01-29,90
le+donk++scor-zay-zee+2009,Le Donk & Scor-zay-zee,en,2009-10-09,71
g+2002,G,en,2002-05-10,96
songwriter+1984,Songwriter,en,1984-10-14,94
12+days+of+terror+2005,12 Days of Terror,en,2005-07-05,86
the+leopard+son+1996,The Leopard Son,en,1996-09-27,87
the+city+1999,The City,en,1999-10-22,88
tom+segura+completely+normal+2014,Tom Segura: Completely Normal,en,2014-03-15,73
the+crazies+1973,The Crazies,en,1973-03-16,103
the+battle+of+shaker+heights+2003,The Battle of Shaker Heights,en,2003-08-22,79
map+of+the+sounds+of+tokyo+2009,Map of the Sounds of Tokyo,en,2009-12-02,109
private+romeo+2011,Private Romeo,en,2011-06-20,99
witching++bitching+2013,Witching & Bitching,es,2013-09-20,104
jubilee+1978,Jubilee,en,1978-02-01,106
breaking+and+entering+2011,Breaking and Entering,en,2011-01-14,88
sharpes+battle+1995,Sharpe's Battle,en,1995-04-19,100
wandering+streams+2010,Wandering Streams,fr,2010-01-02,94
the+cost+of+living+2003,The Cost of Living,fr,2003-07-30,98
alice+sweet+alice+1976,Alice Sweet Alice,en,1976-11-13,98
exodus+gods+and+kings+2014,Exodus: Gods and Kings,en,2014-12-03,150
terror+by+night+1946,Terror by Night,en,1946-02-01,60
crazy+sexy+cancer+2007,Crazy Sexy Cancer,en,2007-03-11,90
carry+on+behind+1975,Carry On Behind,en,1975-12-01,90
lock+up+1989,Lock Up,en,1989-08-04,115
reflections+in+a+golden+eye+1967,Reflections in a Golden Eye,en,1967-10-10,108
dancers+1987,Dancers,en,1987-10-09,99
blood+of+the+vampire+1958,Blood of the Vampire,en,1958-08-25,87
the+wankers+2011,The Wankers,fr,2011-07-06,59
mean+girls+2004,Mean Girls,en,2004-04-30,97
hurt+2009,Hurt,en,2009-11-10,96
chasing+mavericks+2012,Chasing Mavericks,en,2012-10-25,117
life+is+hot+in+cracktown+2009,Life Is Hot in Cracktown,en,2009-01-01,99
magic+camp+2012,Magic Camp,en,2012-04-28,85
one+foot+in+heaven+1941,One Foot in Heaven,en,1941-11-01,108
the+garden+of+allah+1936,The Garden of Allah,en,1936-10-14,79
mistaken+for+strangers+2013,Mistaken for Strangers,en,2013-09-19,75
doctor+at+large+1957,Doctor at Large,en,1957-03-26,104
first+knight+1995,First Knight,en,1995-07-07,134
cantinflas+2014,Cantinflas,en,2014-08-29,106
telling+lies+in+america+1997,Telling Lies In America,de,1997-08-02,101
gremlins+2+the+new+batch+1990,Gremlins 2: The New Batch,en,1990-06-15,106
the+sleeping+car+1990,The Sleeping Car,en,1990-02-02,96
carry+on+screaming+1966,Carry On Screaming,en,1966-05-20,87
a+league+of+ordinary+gentlemen+2004,A League of Ordinary Gentlemen,en,2004-05-05,93
white+dog+1982,White Dog,en,1982-07-07,90
the+damned+united+2009,The Damned United,en,2009-03-27,97
bliss+1997,Bliss,en,1997-04-14,103
zenith+2010,Zenith,en,2010-10-01,93
johnny+tremain+1957,Johnny Tremain,en,1957-06-15,80
the+seeker+the+dark+is+rising+2007,The Seeker: The Dark Is Rising,en,2007-10-05,94
daddy+longlegs+2009,Daddy Longlegs,en,2009-05-16,100
the+losers+2010,The Losers,en,2010-04-23,97
goal+ii+living+the+dream+2007,Goal! II: Living the Dream,en,2007-02-09,115
from+beginning+to+end+2009,From Beginning to End,pt,2009-11-12,105
eraser+1996,Eraser,en,1996-06-21,115
the+end+2012,The End,es,2012-11-23,95
rango+2011,Rango,en,2011-03-02,107
god+speed+you+black+emperor+1976,God Speed You! Black Emperor,ja,1976-07-01,90
the+stratton+story+1949,The Stratton Story,en,1949-06-01,106
scanners+ii+the+new+order+1991,Scanners II: The New Order,en,1991-06-28,104
the+vow+2012,The Vow,en,2012-02-05,104
rancho+notorious+1952,Rancho Notorious,en,1952-03-01,89
serial+mom+1994,Serial Mom,en,1994-04-13,95
car+wash+1976,Car Wash,en,1976-10-22,97
first+snow+2006,First Snow,en,2006-05-05,101
possession+2009,Possession,en,2009-07-16,86
gun+fury+1953,Gun Fury,en,1953-10-30,83
joysticks+1983,Joysticks,en,1983-03-04,88
one+fine+spring+day+2001,One Fine Spring Day,ko,2001-09-28,106
true+blue+1996,True Blue,en,1996-11-15,118
mezzo+forte+2000,Mezzo Forte,ja,2000-05-25,49
ali+2001,Ali,en,2001-12-11,157
cosi+1996,Cosi,en,1996-03-04,102
teheran+43+1980,Teheran '43,ru,1980-06-06,192
the+prince+of+tides+1991,The Prince of Tides,en,1991-12-25,132
holy+matrimony+1994,Holy Matrimony,en,1994-04-08,93
yongary_+monster+from+the+deep+1967,"Yongary, Monster from the Deep",en,1967-01-01,79
la+cage+aux+folles+ii+1980,La Cage aux folles II,fr,1980-12-10,101
the+prophet_+the+gold_+and+the+transylvanians+1978,"The Prophet, the Gold, and the Transylvanians",ro,1978-02-12,69
viy+1967,Viy,ru,1967-11-27,77
oscar+and+lucinda+1997,Oscar and Lucinda,en,1997-12-31,132
i+will+follow+you+into+the+dark+2012,I Will Follow You Into the Dark,en,2012-12-20,107
hardcover+2008,Hardcover,de,2008-04-02,90
men+dont+leave+1990,Men Don't Leave,en,1990-02-02,115
911+2002,9/11,en,2002-03-10,128
kevin+smith+burn+in+hell+2012,Kevin Smith: Burn in Hell,en,2012-02-11,89
revenge+of+the+nerds+1984,Revenge of the Nerds,en,1984-07-20,90
it+lives+by+night+1974,It Lives By Night,en,1974-01-15,95
g.i.+joe+the+revenge+of+cobra+1984,G.I. Joe: The Revenge of Cobra,en,1984-09-10,150
cherrybomb+2009,Cherrybomb,en,2009-02-08,86
trust+us_+this+is+all+made+up+2009,"Trust Us, This Is All Made Up",en,2009-03-13,83
bad+teacher+2011,Bad Teacher,en,2011-05-16,92
gordy+1995,Gordy,en,1995-05-12,90
light+is+calling+2004,Light Is Calling,en,2004-01-16,8
madeleine+1950,Madeleine,en,1950-02-14,114
ink+2009,Ink,en,2009-01-23,106
in+order+of+disappearance+2014,In Order of Disappearance,no,2014-02-21,115
confessor+caressor+1989,Confessor Caressor,en,1989-01-01,20
mousehunt+1997,MouseHunt,en,1997-12-19,98
no+way+out+1987,No Way Out,en,1987-08-14,114
commando+1985,Commando,en,1985-10-03,90
it+1927,It,en,1927-02-15,72
not+suitable+for+children+2012,Not Suitable For Children,en,2012-07-12,97
the+love+trap+1929,The Love Trap,en,1929-08-04,71
the+proposition+1998,The Proposition,en,1998-03-26,110
edison+kinetoscopic+record+of+a+sneeze+1894,Edison Kinetoscopic Record of a Sneeze,en,1894-01-09,1
lured+1947,Lured,en,1947-08-28,102
together+2002,Together,zh,2002-09-10,116
my+last+five+girlfriends+2009,My Last Five Girlfriends,en,2009-04-29,87
concussion+2013,Concussion,en,2013-04-04,96
brotherhood+of+death+1976,Brotherhood of Death,en,1976-09-14,85
radiopiratene+2007,Radiopiratene,en,2007-09-14,0
you+aint+seen+nothin+yet+2012,You Ain't Seen Nothin' Yet,en,2012-09-01,115
puss+in+boots+the+three+diablos+2011,Puss in Boots: The Three Diablos,en,2011-12-08,13
